year,month,grid_id,total_rainfall_mm
2020,2,33676,6.238209304213523
2020,1,33677,10.015397572517395
2020,2,33677,10.015397572517395
2020,1,33678,13.86706150472164
2020,2,33678,13.86706150472164
2020,1,33679,19.86303734779358
2020,2,33679,19.86303734779358
2020,1,33680,34.19186202585697
2020,2,33680,34.19186202585697
2020,1,33681,55.92961576581002
2020,2,33681,55.92961576581002
2020,1,33682,67.91200744956731
2020,2,33682,67.91200744956731
2020,1,33683,56.72165160179139
2020,2,33683,56.72165160179139
2020,1,33684,45.57262935936451
2020,2,33684,45.57262935936451
2020,1,33685,42.29210735857486
2020,2,33685,42.29210735857486
2020,1,33686,42.563925337791446
2020,2,33686,42.563925337791446
2020,1,33687,41.376354950666425
2020,2,33687,41.376354950666425
2020,1,33688,37.043859055638315
2020,2,33688,37.043859055638315
2020,1,33689,31.984704720973966
2020,2,33689,31.984704720973966
2020,1,33690,27.179836773872378
2020,2,33690,27.179836773872378
2020,1,33691,23.374172209203245
2020,2,33691,23.374172209203245
2020,1,33692,20.949540899693964
2020,2,33692,20.949540899693964
2020,1,33693,18.700618660449983
2020,2,33693,18.700618660449983
2020,1,33694,17.825316838920116
2020,2,33694,17.825316838920116
2020,1,33695,16.206173586845395
2020,2,33695,16.206173586845395
2020,1,33696,13.960500878095628
2020,2,33696,13.960500878095628
2020,1,33697,12.660840675234795
2020,2,33697,12.660840675234795
2020,1,33698,10.86119738817215
2020,2,33698,10.86119738817215
2020,1,33699,9.530814439058304
2020,2,33699,9.530814439058304
2020,1,33700,15.35538025200367
2020,2,33700,15.35538025200367
2020,1,33701,19.845784610509874
2020,2,33701,19.845784610509874
2020,1,33702,21.84933747649193
2020,2,33702,21.84933747649193
2020,1,33703,20.946081852912904
2020,2,33703,20.946081852912904
2020,1,33704,19.07761116027832
2020,2,33704,19.07761116027832
2020,1,33705,18.16029897928238
2020,2,33705,18.16029897928238
2020,1,33706,17.20150661468506
2020,2,33706,17.20150661468506
2020,1,33707,16.844535160064698
2020,2,33707,16.844535160064698
2020,1,33708,17.01136000901461
2020,2,33708,17.01136000901461
2020,1,33709,16.78979424536228
2020,2,33709,16.78979424536228
2020,1,33710,12.841232539713383
2020,2,33710,12.841232539713383
2020,1,33711,9.273908922076226
2020,2,33711,9.273908922076226
2020,1,33712,9.198605334758758
2020,2,33712,9.198605334758758
2020,1,33713,10.059200561046602
2020,2,33713,10.059200561046602
2020,1,33714,10.366289952397345
2020,2,33714,10.366289952397345
2020,1,33715,10.53562064319849
2020,2,33715,10.53562064319849
2020,1,33716,9.1009336784482
2020,2,33716,9.1009336784482
2020,1,33717,7.4646511554718025
2020,2,33717,7.4646511554718025
2020,1,33718,7.957025927305222
2020,2,33718,7.957025927305222
2020,1,33719,8.616016307473183
2020,2,33719,8.616016307473183
2020,1,33720,8.600636398792268
2020,2,33720,8.600636398792268
2020,1,33721,7.209340336918831
2020,2,33721,7.209340336918831
2020,1,33722,5.625638842582703
2020,2,33722,5.625638842582703
2020,1,33723,4.995794185996055
2020,2,33723,4.995794185996055
2020,1,33724,4.430814738571644
2020,2,33724,4.430814738571644
2020,1,33725,4.073934701085091
2020,2,33725,4.073934701085091
2020,1,33726,4.57562961280346
2020,2,33726,4.57562961280346
2020,1,33727,6.315773633122444
2020,2,33727,6.315773633122444
2020,1,33728,10.518834385275841
2020,2,33728,10.518834385275841
2020,1,33729,14.837124848365784
2020,2,33729,14.837124848365784
2020,1,33730,17.35314592719078
2020,2,33730,17.35314592719078
2020,1,33731,19.35532875061035
2020,2,33731,19.35532875061035
2020,1,33732,19.515592515468594
2020,2,33732,19.515592515468594
2020,1,33733,16.564037293195724
2020,2,33733,16.564037293195724
2020,1,33734,11.302425968647004
2020,2,33734,11.302425968647004
2020,1,33735,5.283624136447906
2020,2,33735,5.283624136447906
2020,1,33736,2.744943231344223
2020,2,33736,2.744943231344223
2020,1,33737,3.7412409812211997
2020,2,33737,3.7412409812211997
2020,1,33738,5.379842305183411
2020,2,33738,5.379842305183411
2020,1,33739,8.635736346244812
2020,2,33739,8.635736346244812
2020,1,33740,12.684343266487122
2020,2,33740,12.684343266487122
2020,1,33741,15.209143972396852
2020,2,33741,15.209143972396852
2020,1,33742,16.983364003896714
2020,2,33742,16.983364003896714
2020,1,33743,18.947742529213425
2020,2,33743,18.947742529213425
2020,1,33744,21.28623357415199
2020,2,33744,21.28623357415199
2020,1,33745,24.028254316747187
2020,2,33745,24.028254316747187
2020,1,33746,28.098998750746254
2020,2,33746,28.098998750746254
2020,1,33747,33.426125186681745
2020,2,33747,33.426125186681745
2020,1,33748,37.65310317277909
2020,2,33748,37.65310317277909
2020,1,33749,40.30375438034536
2020,2,33749,40.30375438034536
2020,1,33750,40.60064780712128
2020,2,33750,40.60064780712128
2020,1,33751,37.56474467813969
2020,2,33751,37.56474467813969
2020,1,33752,32.47030623853206
2020,2,33752,32.47030623853206
2020,1,33753,31.593863064050673
2020,2,33753,31.593863064050673
2020,1,33754,33.363051378726965
2020,2,33754,33.363051378726965
2020,1,33756,36.313847437500954
2020,2,33756,36.313847437500954
2020,1,33757,36.77901388406753
2020,2,33757,36.77901388406753
2020,1,33765,26.324441078305252
2020,2,33765,26.324441078305252
2020,1,33766,20.415105599164963
2020,2,33766,20.415105599164963
2020,1,33767,26.21932905316353
2020,2,33767,26.21932905316353
2020,1,33768,35.4229141831398
2020,2,33768,35.4229141831398
2020,1,33922,460.65294237136834
2020,2,33922,460.65294237136834
2020,1,33923,518.475101774931
2020,2,33923,518.475101774931
2020,1,33928,237.61627132445574
2020,2,33928,237.61627132445574
2020,1,33929,196.83180332183838
2020,2,33929,196.83180332183838
2020,1,33930,236.71351754367353
2020,2,33930,236.71351754367353
2020,1,33931,300.2250856608152
2020,2,33931,300.2250856608152
2020,1,33932,386.91504119932654
2020,2,33932,386.91504119932654
2020,1,33933,626.5558916389942
2020,2,33933,626.5558916389942
2020,1,33934,848.8903858125211
2020,2,33934,848.8903858125211
2020,1,33935,935.0444347739219
2020,2,33935,935.0444347739219
2020,1,33936,838.307712739706
2020,2,33936,838.307712739706
2020,1,33937,641.2149414300919
2020,2,33937,641.2149414300919
2020,1,33938,428.86815541982656
2020,2,33938,428.86815541982656
2020,1,33939,200.8980894088745
2020,2,33939,200.8980894088745
2020,1,33940,69.35890371203422
2020,2,33940,69.35890371203422
2020,1,33941,57.09127073287964
2020,2,33941,57.09127073287964
2020,1,33942,47.09059898853302
2020,2,33942,47.09059898853302
2020,1,33943,59.13400714397431
2020,2,33943,59.13400714397431
2020,1,33944,106.4332653284073
2020,2,33944,106.4332653284073
2020,1,33945,110.85822556018827
2020,2,33945,110.85822556018827
2020,1,33946,119.85082218050955
2020,2,33946,119.85082218050955
2020,1,33947,142.676470553875
2020,2,33947,142.676470553875
2020,1,33948,148.06232872009275
2020,2,33948,148.06232872009275
2020,1,33949,156.5920384556055
2020,2,33949,156.5920384556055
2020,1,33950,178.59219943284984
2020,2,33950,178.59219943284984
2020,1,33951,198.37625808715825
2020,2,33951,198.37625808715825
2020,1,33952,222.50368268787855
2020,2,33952,222.50368268787855
2020,1,33953,220.25675645619634
2020,2,33953,220.25675645619634
2020,1,33954,220.45187807083124
2020,2,33954,220.45187807083124
2020,1,33955,259.55209864676
2020,2,33955,259.55209864676
2020,1,33956,345.7594170808792
2020,2,33956,345.7594170808792
2020,1,33957,255.2938123732805
2020,2,33957,255.2938123732805
2020,1,33958,135.49507812559602
2020,2,33958,135.49507812559602
2020,1,33959,83.9449134528637
2020,2,33959,83.9449134528637
2020,1,33960,86.24167195260526
2020,2,33960,86.24167195260526
2020,1,33961,102.82481015622618
2020,2,33961,102.82481015622618
2020,1,33962,91.41833640635012
2020,2,33962,91.41833640635012
2020,1,33963,98.90417385995389
2020,2,33963,98.90417385995389
2020,1,33964,168.398317193985
2020,2,33964,168.398317193985
2020,1,33965,259.66633703708646
2020,2,33965,259.66633703708646
2020,1,33966,216.348945209384
2020,2,33966,216.348945209384
2020,1,33967,155.051306951046
2020,2,33967,155.051306951046
2020,1,33968,118.62092528343202
2020,2,33968,118.62092528343202
2020,1,33969,92.52535622417926
2020,2,33969,92.52535622417926
2020,1,33970,51.0399749353528
2020,2,33970,51.0399749353528
2020,1,33971,22.269934818148617
2020,2,33971,22.269934818148617
2020,1,33972,9.472120305895807
2020,2,33972,9.472120305895807
2020,1,33973,7.663094988465311
2020,2,33973,7.663094988465311
2020,1,33974,8.076788222789764
2020,2,33974,8.076788222789764
2020,1,33975,7.977143727242948
2020,2,33975,7.977143727242948
2020,1,33976,8.557018691301344
2020,2,33976,8.557018691301344
2020,1,33977,10.150863376259803
2020,2,33977,10.150863376259803
2020,1,33978,10.891665145754816
2020,2,33978,10.891665145754816
2020,1,33979,13.971442985534669
2020,2,33979,13.971442985534669
2020,1,33980,24.336973452568053
2020,2,33980,24.336973452568053
2020,1,33981,32.82090325653553
2020,2,33981,32.82090325653553
2020,1,33982,39.36507010757923
2020,2,33982,39.36507010757923
2020,1,33983,32.505608859658246
2020,2,33983,32.505608859658246
2020,1,33984,25.989323288202282
2020,2,33984,25.989323288202282
2020,1,33985,26.968160247802736
2020,2,33985,26.968160247802736
2020,1,33986,29.416659900546076
2020,2,33986,29.416659900546076
2020,1,33987,31.106068652868274
2020,2,33987,31.106068652868274
2020,1,33988,30.702829208970073
2020,2,33988,30.702829208970073
2020,1,33989,29.258281022310253
2020,2,33989,29.258281022310253
2020,1,33990,24.919808962941172
2020,2,33990,24.919808962941172
2020,1,33991,21.12420747578144
2020,2,33991,21.12420747578144
2020,1,33992,21.262003022432328
2020,2,33992,21.262003022432328
2020,1,33993,18.38779130727053
2020,2,33993,18.38779130727053
2020,1,33994,14.988040101528167
2020,2,33994,14.988040101528167
2020,1,33995,12.900654599070549
2020,2,33995,12.900654599070549
2020,1,33996,12.451975904405117
2020,2,33996,12.451975904405117
2020,1,33997,11.98835330605507
2020,2,33997,11.98835330605507
2020,1,33998,11.533232232928277
2020,2,33998,11.533232232928277
2020,1,33999,11.812707239389418
2020,2,33999,11.812707239389418
2020,1,34000,13.5482428252697
2020,2,34000,13.5482428252697
2020,1,34001,15.646124795079231
2020,2,34001,15.646124795079231
2020,1,34002,17.20600864291191
2020,2,34002,17.20600864291191
2020,1,34003,16.985840353369714
2020,2,34003,16.985840353369714
2020,1,34004,16.614989349246024
2020,2,34004,16.614989349246024
2020,1,34005,17.170625495910645
2020,2,34005,17.170625495910645
2020,1,34006,18.85163271725178
2020,2,34006,18.85163271725178
2020,1,34007,20.94075391590595
2020,2,34007,20.94075391590595
2020,1,34008,22.668733404576777
2020,2,34008,22.668733404576777
2020,1,34009,22.762425708770753
2020,2,34009,22.762425708770753
2020,1,34010,16.021888920664786
2020,2,34010,16.021888920664786
2020,1,34011,9.258825820684432
2020,2,34011,9.258825820684432
2020,1,34012,7.775645869970321
2020,2,34012,7.775645869970321
2020,1,34013,8.229506701231003
2020,2,34013,8.229506701231003
2020,1,34014,8.195815742015839
2020,2,34014,8.195815742015839
2020,1,34015,6.3783598124980925
2020,2,34015,6.3783598124980925
2020,1,34016,6.706394633650779
2020,2,34016,6.706394633650779
2020,1,34017,7.380539610981942
2020,2,34017,7.380539610981942
2020,1,34018,9.02760208249092
2020,2,34018,9.02760208249092
2020,1,34019,10.010640996694566
2020,2,34019,10.010640996694566
2020,1,34020,9.920201247930525
2020,2,34020,9.920201247930525
2020,1,34021,8.891507154703142
2020,2,34021,8.891507154703142
2020,1,34022,6.757955536246299
2020,2,34022,6.757955536246299
2020,1,34023,5.302676942944526
2020,2,34023,5.302676942944526
2020,1,34024,4.385696932673454
2020,2,34024,4.385696932673454
2020,1,34025,4.094965636730194
2020,2,34025,4.094965636730194
2020,1,34026,5.127963656187058
2020,2,34026,5.127963656187058
2020,1,34027,7.91463588476181
2020,2,34027,7.91463588476181
2020,1,34028,12.383218926191333
2020,2,34028,12.383218926191333
2020,1,34029,15.198683699965475
2020,2,34029,15.198683699965475
2020,1,34030,15.299289429187777
2020,2,34030,15.299289429187777
2020,1,34031,16.535555310547355
2020,2,34031,16.535555310547355
2020,1,34032,17.90883066058159
2020,2,34032,17.90883066058159
2020,1,34033,17.6971460044384
2020,2,34033,17.6971460044384
2020,1,34034,15.738366061449051
2020,2,34034,15.738366061449051
2020,1,34035,12.055291590094567
2020,2,34035,12.055291590094567
2020,1,34036,9.137367224693298
2020,2,34036,9.137367224693298
2020,1,34037,8.981899270415306
2020,2,34037,8.981899270415306
2020,1,34038,10.382106578350067
2020,2,34038,10.382106578350067
2020,1,34039,13.770046634972097
2020,2,34039,13.770046634972097
2020,1,34040,17.532354287803173
2020,2,34040,17.532354287803173
2020,1,34041,18.70628913938999
2020,2,34041,18.70628913938999
2020,1,34042,20.13789834678173
2020,2,34042,20.13789834678173
2020,1,34043,23.100056037306786
2020,2,34043,23.100056037306786
2020,1,34044,27.28395217061043
2020,2,34044,27.28395217061043
2020,1,34045,30.95566688776016
2020,2,34045,30.95566688776016
2020,1,34046,33.43279319703579
2020,2,34046,33.43279319703579
2020,1,34047,35.29722049534321
2020,2,34047,35.29722049534321
2020,1,34048,36.69116364717484
2020,2,34048,36.69116364717484
2020,1,34049,37.17208752483129
2020,2,34049,37.17208752483129
2020,1,34050,36.02377303391695
2020,2,34050,36.02377303391695
2020,1,34228,244.89361477494236
2020,2,34228,244.89361477494236
2020,1,34229,203.05893911719323
2020,2,34229,203.05893911719323
2020,1,34231,346.5227014362812
2020,2,34231,346.5227014362812
2020,1,34232,689.8036695241927
2020,2,34232,689.8036695241927
2020,1,34233,1071.2375372737647
2020,2,34233,1071.2375372737647
2020,1,34234,1066.5576243638995
2020,2,34234,1066.5576243638995
2020,1,34235,1041.9986746698617
2020,2,34235,1041.9986746698617
2020,1,34236,923.0566207408906
2020,2,34236,923.0566207408906
2020,1,34237,624.4804135024547
2020,2,34237,624.4804135024547
2020,1,34238,440.6643789291382
2020,2,34238,440.6643789291382
2020,1,34239,238.2263552069664
2020,2,34239,238.2263552069664
2020,1,34240,121.61561840772632
2020,2,34240,121.61561840772632
2020,1,34241,85.49843475818633
2020,2,34241,85.49843475818633
2020,1,34242,57.02114762067795
2020,2,34242,57.02114762067795
2020,1,34243,45.12837201952935
2020,2,34243,45.12837201952935
2020,1,34244,65.79799060970545
2020,2,34244,65.79799060970545
2020,1,34245,79.01240733414886
2020,2,34245,79.01240733414886
2020,1,34246,89.57733471393585
2020,2,34246,89.57733471393585
2020,1,34247,122.69407199323179
2020,2,34247,122.69407199323179
2020,1,34248,131.6085527151823
2020,2,34248,131.6085527151823
2020,1,34249,140.61415041089057
2020,2,34249,140.61415041089057
2020,1,34250,199.99638232588768
2020,2,34250,199.99638232588768
2020,1,34251,266.496039712429
2020,2,34251,266.496039712429
2020,1,34252,325.98757207989695
2020,2,34252,325.98757207989695
2020,1,34253,283.3100590109825
2020,2,34253,283.3100590109825
2020,1,34254,218.7956061959267
2020,2,34254,218.7956061959267
2020,1,34255,166.65305442661048
2020,2,34255,166.65305442661048
2020,1,34256,168.59484080672263
2020,2,34256,168.59484080672263
2020,1,34257,166.1942629903555
2020,2,34257,166.1942629903555
2020,1,34258,151.71855908632278
2020,2,34258,151.71855908632278
2020,1,34259,132.86332184076312
2020,2,34259,132.86332184076312
2020,1,34260,110.32124636769295
2020,2,34260,110.32124636769295
2020,1,34261,139.14518427848813
2020,2,34261,139.14518427848813
2020,1,34262,120.86441561132673
2020,2,34262,120.86441561132673
2020,1,34263,102.41661172807213
